epoch,train_loss,val_loss,learning_rate,train_time,val_time
32,0.00016211722686421126,0.00016928871627897024,9.99999901978299e-05,450.50933837890625,33.58804702758789
33,0.00014273039414547384,0.00016447016969323158,9.99999901978299e-05,448.0819396972656,34.00357437133789
34,0.00012798391981050372,0.00016674418293405324,9.99999901978299e-05,448.2155456542969,35.43733215332031
35,0.0002138169074896723,0.00016281269199680537,9.99999901978299e-05,453.8814392089844,36.454952239990234
36,0.00015577167505398393,0.00016272671928163618,9.99999901978299e-05,453.3014221191406,36.79613494873047
37,0.0002260156034026295,0.00015854438242968172,9.99999901978299e-05,460.6305847167969,38.33296203613281
38,0.00014019942318554968,0.000159967559739016,9.99999901978299e-05,468.7879333496094,36.173606872558594
39,6.224388198461384e-05,0.0001562933757668361,9.99999901978299e-05,467.5055847167969,35.42002868652344
40,0.00021996477153152227,0.0001552374887978658,9.99999901978299e-05,448.81787109375,34.66501998901367
41,0.00013580056838691235,0.00015424261800944805,9.99999901978299e-05,447.8885192871094,34.40264892578125
42,0.00020664850308094174,0.00015453672676812857,9.99999901978299e-05,447.7447509765625,33.64149856567383
43,0.0001312460663029924,0.00015118739975150675,9.99999901978299e-05,447.86285400390625,33.65850067138672
44,0.00012266113481018692,0.00015372372581623495,9.99999901978299e-05,443.1021728515625,33.973793029785156
45,0.00016530555149074644,0.00015066834748722613,9.99999901978299e-05,448.2607727050781,33.842735290527344
46,9.238122584065422e-05,0.00014918854867573828,9.99999901978299e-05,446.1210021972656,33.598060607910156
47,0.00012116306606912985,0.00014913108316250145,9.99999901978299e-05,449.9875183105469,33.65687942504883
48,0.00013380346354097128,0.00015304741100408137,9.99999901978299e-05,447.2821044921875,34.97368240356445
49,0.0001633442152524367,0.00014663142792414874,9.99999901978299e-05,454.09356689453125,36.73273849487305
50,0.00022565679682884365,0.00015321226965170354,9.99999901978299e-05,452.6900329589844,36.72721481323242
51,0.0001422262575943023,0.000144933772389777,9.99999901978299e-05,455.9818115234375,35.97831726074219
52,0.00010074072633869946,0.00014841477968730032,9.99999901978299e-05,454.49578857421875,37.95669174194336
53,0.00012591104314196855,0.0001461604260839522,9.99999901978299e-05,446.5335998535156,34.13283920288086
54,0.00017018939252011478,0.00014614930842071772,9.99999901978299e-05,451.445068359375,34.50359344482422
55,8.067940507316962e-05,0.00014563126023858786,9.99999901978299e-05,440.6852722167969,32.90501403808594
56,5.5582560889888555e-05,0.00015007893671281636,9.99999901978299e-05,436.6132507324219,33.587833404541016
57,8.256633736891672e-05,0.00015163612260948867,9.99999901978299e-05,446.265625,35.425621032714844
58,0.00016666299779899418,0.00014358836051542312,4.999999509891495e-05,435.0371398925781,33.20630645751953
59,6.134380964795128e-05,0.0001423359353793785,4.999999509891495e-05,446.92864990234375,34.03581619262695
60,0.00023022042296361178,0.0001460939965909347,4.999999509891495e-05,440.5484619140625,33.42673873901367
61,3.7662943213945255e-05,0.0001454632292734459,4.999999509891495e-05,439.3507080078125,33.243629455566406
62,8.903256093617529e-05,0.0001421646447852254,4.999999509891495e-05,442.0057373046875,34.01806640625
63,8.00195848569274e-05,0.0001494802418164909,4.999999509891495e-05,441.6331787109375,34.391014099121094
64,8.671694376971573e-05,0.00014630342775490135,4.999999509891495e-05,448.73834228515625,36.6595573425293
65,7.386135257547721e-05,0.00014022242976352572,4.999999509891495e-05,449.3351135253906,35.00959396362305
66,0.00011860435188282281,0.00014621356967836618,4.999999509891495e-05,458.1302490234375,37.530616760253906
67,6.596538878511637e-05,0.0001418522442691028,4.999999509891495e-05,460.7540283203125,36.342769622802734
68,0.0001320893643423915,0.00014490599278360605,4.999999509891495e-05,461.59674072265625,37.328338623046875
69,0.00012366400915198028,0.00014005263801664114,4.999999509891495e-05,459.8992004394531,37.818538665771484
70,8.835727931000292e-05,0.0001410214463248849,4.999999509891495e-05,447.007568359375,34.255516052246094
71,9.763583511812612e-05,0.00014308893878478557,4.999999509891495e-05,454.5469665527344,34.42988204956055
72,7.568831642856821e-05,0.00014041096437722445,2.4999997549457476e-05,515.5618896484375,37.950172424316406
73,0.00019402866018936038,0.00014006686978973448,2.4999997549457476e-05,479.0252685546875,36.699119567871094
74,0.00013907617540098727,0.0001429071562597528,2.4999997549457476e-05,475.63714599609375,40.34951400756836
75,0.00010147361172130331,0.00014027897850610316,2.4999997549457476e-05,489.93475341796875,35.174522399902344
76,0.00011188456846866757,0.0001422031200490892,2.4999997549457476e-05,480.39300537109375,39.63119125366211
77,0.00010712011135183275,0.0001388994132867083,2.4999997549457476e-05,496.4207458496094,39.52880859375
78,7.304109021788463e-05,0.00014149193884804845,2.4999997549457476e-05,481.5624694824219,39.00019073486328
79,0.00014138984261080623,0.00014514468784909695,2.4999997549457476e-05,485.0852966308594,41.17926788330078
80,6.567301898030564e-05,0.00014049089804757386,2.4999997549457476e-05,475.2715148925781,38.63233184814453
81,5.013530608266592e-05,0.00013928685802966356,2.4999997549457476e-05,485.32830810546875,36.38408279418945
82,7.674360676901415e-05,0.00014443790132645518,2.4999997549457476e-05,447.8104553222656,34.07780075073242
83,0.00014292678679339588,0.00013850501272827387,2.4999997549457476e-05,461.30767822265625,35.55115509033203
84,9.737723303260282e-05,0.00013855742872692645,1.2499998774728738e-05,482.453125,35.26948165893555
85,7.135598571039736e-05,0.00013956242764834315,1.2499998774728738e-05,472.9881896972656,35.087013244628906
86,0.00013642953126691282,0.0001399940374540165,1.2499998774728738e-05,480.3945007324219,36.10293197631836
87,9.159233013633639e-05,0.00014055149222258478,1.2499998774728738e-05,483.30096435546875,40.90046691894531
88,0.0001291194639634341,0.00013960256183054298,1.2499998774728738e-05,481.61676025390625,39.09812545776367
89,0.00015053637616802007,0.00013894915173295885,1.2499998774728738e-05,490.8722839355469,39.62702941894531
90,0.00020698155276477337,0.000140197851578705,1.2499998774728738e-05,473.73974609375,35.33070755004883
91,0.00010816883150255308,0.0001395322469761595,1.2499998774728738e-05,484.5696716308594,36.92366027832031
92,9.644028614275157e-05,0.00014089353499002755,1.2499998774728738e-05,475.7398681640625,33.2595329284668
93,6.77416319376789e-05,0.00014125554298516363,6.249999387364369e-06,505.3414001464844,34.92007827758789
